created_at,text
2021-03-05 01:12:26,b'NEW: @AtriumHealth is hosting another mass #CovidVaccine event at @BofAstadium next week! Check out the link below\xe2\x80\xa6 https://t.co/qGRThDPigQ'
2021-03-05 01:11:58,b'RT @jkwan_md: Daily vaccinations vs. new deaths (7d avg)\n\xf0\x9f\x94\xb5Deaths (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario #CovidVaccine https\xe2\x80\xa6'
2021-03-05 01:11:57,b'Are the risks associated with the COVID-19 vaccine worth the risk? Check out the facts below #LB321 #COVID\xe2\x80\xa6 https://t.co/FQAx5GOjo2'
2021-03-05 01:11:43,b'Got @pfizer #CovidVaccine \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc I wish it was at @AllegiantStadm \xf0\x9f\x91\x80 https://t.co/xboTfAH8OX'
2021-03-05 01:11:13,b'COVID-19 vaccination doses administrated per 100 people:\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb1 93.2\n\xf0\x9f\x87\xb8\xf0\x9f\x87\xa8 82.1\n\xf0\x9f\x87\xa6\xf0\x9f\x87\xaa 63.1\n\xf0\x9f\x87\xb5\xf0\x9f\x87\xbc 45.5\n\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 37.1\n\xf0\x9f\x87\xac\xf0\x9f\x87\xa7 32.3\n\xf0\x9f\x87\xb2\xf0\x9f\x87\xbb 24.4\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x80\xa6 https://t.co/Lg95YGymNc'
2021-03-05 01:11:07,"b'RT @webbish6: @JayInslee How about opening up vaccines to those of us who will die without it, ie cancer survivors, immune suppressed perso\xe2\x80\xa6'"
2021-03-05 01:11:00,b'RT @CKyobutungi: The Pope is calling for universal access to the #CovidVaccine - the Kenya Catholic Doctors Association are saying otherwis\xe2\x80\xa6'
2021-03-05 01:11:00,"b'RT @webbish6: @JayInslee How about opening up vaccines to those of us who will die without it, ie cancer survivors, immune suppressed perso\xe2\x80\xa6'"
2021-03-05 01:10:48,b'What is wrong with vaccine centres and having 80+ years old waiting outside in the freezing cold? #CovidVaccine #ontario'
2021-03-05 01:10:26,"b'@JayInslee How about opening up vaccines to those of us who will die without it, ie cancer survivors, immune suppre\xe2\x80\xa6 https://t.co/i6kBOcvbYZ'"
2021-03-05 01:10:25,b'Daily vaccinations vs. new deaths (7d avg)\n\xf0\x9f\x94\xb5Deaths (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario\xe2\x80\xa6 https://t.co/gtn29UdLol'
2021-03-05 01:10:25,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:10:15,b'Just signed up for my #CovidVaccine  so I hopefully won\xe2\x80\x99t catch and/or spread it. This shit kills ppl. Involuntary\xe2\x80\xa6 https://t.co/dnB5SK7FM9'
2021-03-05 01:09:53,"b'RT @PainterMom101: @erinotoole Once again Erin, I suggest you have a chat with @fordnation @celliottability &amp; @GeneralHillier as they are r\xe2\x80\xa6'"
2021-03-05 01:09:37,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:09:35,b'Over 1.77 cr COVID vaccine doses administered #CovidVaccine #vaccine'
2021-03-05 01:09:19,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:09:15,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:09:07,b'RT @doccrearperry: It\xe2\x80\x99s Me!! #Blaccinated @RheaBoydMD @wkamaubell #BetweenUsAboutUs @greaterthanCV19 @KFF #CovidVaccine Let\xe2\x80\x99s Geaux!!! \xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x96\xa4\xe2\x80\xa6'
2021-03-05 01:08:51,b'@nilikm We just requested the same in Toronto! Every day that passes I get more nervous that my high risk patients\xe2\x80\xa6 https://t.co/bYaMNazZle'
2021-03-05 01:08:50,"b'RT @ElizFEmens: Thanks to @Pfagell for the post that spurred me to learn more about #covidvaccine admin -- its burdens &amp; inequities, as wel\xe2\x80\xa6'"
2021-03-05 01:08:48,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:08:25,b'RT @WADeptHealth: The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notified whe\xe2\x80\xa6'
2021-03-05 01:08:19,"b""RT @SanfordHealth: We've reached a major milestone in the #COVIDvaccine rollout: 50,970 patients have received at least one dose of the COV\xe2\x80\xa6"""
2021-03-05 01:07:52,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:07:50,b'RT @WADeptHealth: The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notified whe\xe2\x80\xa6'
2021-03-05 01:07:36,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:07:30,b'RT @polls_unbiased: Do you plan to take a coronavirus vaccine when it becomes available?\n\nFollow me @polls_unbiased for more polls! Retweet\xe2\x80\xa6'
2021-03-05 01:07:30,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:07:14,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 01:07:03,"b'Utah friends, please check your BMI and make your #CovidVaccine appointment if you qualify. This is not the time fo\xe2\x80\xa6 https://t.co/0m2ifokkmB'"
2021-03-05 01:07:02,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:06:58,"b'Hands up everyone who\xe2\x80\x99s had their vaccine today! \n\nI mean, I would, but I can\xe2\x80\x99t - dead arm! \xf0\x9f\x98\x82\n\nJust got into bed an\xe2\x80\xa6 https://t.co/ic9UDKCRjj'"
2021-03-05 01:06:50,"b'@CathyBilsky Cathy, your defense  articles  supporting  not getting the #CovidVaccine are from a website from consp\xe2\x80\xa6 https://t.co/deEUmpLGli'"
2021-03-05 01:06:38,b'RT @MDbenji: Happy #NationalHospitalistDay!\n \nKey moments for us this past year:\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbe#Antiracism &amp; #Healthequity efforts\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbeServing on #COVID1\xe2\x80\xa6'
2021-03-05 01:06:38,b'RT @susanlmarquis: Get the shot. Whichever you can get soonest. Get the shot. #CovidVaccine https://t.co/KIsBXGWSbI'
2021-03-05 01:06:37,b'RT @KRHarris: Trying to get a #COVIDvaccine is like trying to get #BTS tickets for my daughter.'
2021-03-05 01:06:28,"b'My mom got her first #CovidVaccine shot! All the feels today - relief, hope and above all feeling very grateful.\xe2\x80\xa6 https://t.co/jVIKOtAQbS'"
2021-03-05 01:06:23,b'RT @polls_unbiased: Do you plan to take a coronavirus vaccine when it becomes available?\n\nFollow me @polls_unbiased for more polls! Retweet\xe2\x80\xa6'
2021-03-05 01:06:09,b'RT @WADeptHealth: The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notified whe\xe2\x80\xa6'
2021-03-05 01:06:04,b'Yes. @drninashapiro wrote about this in @ForbesScience and @marinakurian and I discussed it with @DocElovitz and\xe2\x80\xa6 https://t.co/fP8VbxSJob'
2021-03-05 01:05:45,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:05:38,"b""Wait @GovRonDeSantis was running a Pay 4 Vaccine operation \xf0\x9f\x98\xad... He's Trump's protege over $2 million made. He's the\xe2\x80\xa6 https://t.co/FmwIlMdxyn"""
2021-03-05 01:05:35,b'RT @GovCanHealth: Curious about what\xe2\x80\x99s in the #COVID19 vaccines? Learn more about the ingredients and the vaccines available in Canada here\xe2\x80\xa6'
2021-03-05 01:05:09,b'Age 60+ now eligible to sign up for #CovidVaccine in #Ohio. This has been one of the hardest hit age groups with th\xe2\x80\xa6 https://t.co/I7YJgpvisF'
2021-03-05 01:05:05,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:05:00,b'\xf0\x9f\x92\x89\xf0\x9f\x92\x89Trouble finding a vaccination appointment?\n\nThese tips (and some fast fingers) can help you find those elusive ap\xe2\x80\xa6 https://t.co/5r4146vu0X'
2021-03-05 01:05:00,b'\xf0\x9f\x92\x89\xf0\x9f\x92\x89Trouble finding a vaccination appointment?\n\nThese tips (and some fast fingers) can help you find those elusive ap\xe2\x80\xa6 https://t.co/h04HARoWDj'
2021-03-05 01:04:56,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:04:45,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:04:20,b'RT @USAFacts: One in 13 Americans are now fully vaccinated against COVID-19.\n\nhttps://t.co/4RgZRtFUpj #vaccinated #CovidVaccine'
2021-03-05 01:02:58,b'RT @USAFacts: What COVID-19 data showed in March:\n\xf0\x9f\x92\x891 in 13 Americans are now fully vaccinated\n\xf0\x9f\x91\xb5More than 1/2 of those 75+ received at least\xe2\x80\xa6'
2021-03-05 01:02:20,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:02:05,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:02:00,b'.@TulaneSPHTM  Dean Thomas LaVeist @tlaveist  discusses some of the fears within the Black community regarding the\xe2\x80\xa6 https://t.co/XT5GpNsw3t'
2021-03-05 01:01:59,b'Hearing the J&amp;J vaccine could be suffering from hesitancy because the efficacy numbers are a little lower than Pfiz\xe2\x80\xa6 https://t.co/ExqGc0DY6m'
2021-03-05 01:01:46,"b'Yup, animals such as Great apes need Covid 19 vaccine too. \xf0\x9f\x92\x89\xf0\x9f\xa6\x8d #CovidVaccine https://t.co/tr1ucbr9wT'"
2021-03-05 01:01:25,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:01:11,b'MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fr\xe2\x80\xa6 https://t.co/YKsHZnJjE3'
2021-03-05 01:01:09,b'Absolutely.  I had my 2nd 2 weeks ago. Going grocery shopping was so much less stressful this week.\n\n#COVID19\xe2\x80\xa6 https://t.co/sFIsWSEkjz'
2021-03-05 01:00:51,b'RT @WADeptHealth: The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notified whe\xe2\x80\xa6'
2021-03-05 01:00:44,b'Is the COVID-19 vaccine safe for me if I am a living kidney donor? @KidneyFund \nRead here - https://t.co/onP6yKBssr\xe2\x80\xa6 https://t.co/bBPYVM9itn'
2021-03-05 01:00:29,b'jab 1 of 2 done! #CovidVaccine'
2021-03-05 01:00:20,b'RT @BldCancerDoc: 30% mortality among #BMT recipients with #COVID19 - @CDCgov need to prioritize these patients for #COVIDVaccine \n\nClinica\xe2\x80\xa6'
2021-03-05 01:00:10,"b'Many #CovidVaccine websites across the nation violate #DisabilityRights laws, blocking #Blind people from signing u\xe2\x80\xa6 https://t.co/ydP0oZox2x'"
2021-03-05 01:00:08,"b""Johnson &amp; Johnson's COVID-19 vaccine is now being shipped across the country. Could it impact how willing people ar\xe2\x80\xa6 https://t.co/um0675eFtf"""
2021-03-05 00:59:41,"b""RT @JennyStephens52: #PA01 @PhillyInquirer LTE\n@repbrianfitz isn't solving my #CovidVaccine problems https://t.co/2Sh8M6hTQK"""
2021-03-05 00:59:38,"b'1st #CovidVaccine. Thank you #CoveredCalifornia, #Moderna, #CVS  #scientists &amp; #healthcareworkers. Vaccines given n\xe2\x80\xa6 https://t.co/Z3bOelS96o'"
2021-03-05 00:59:23,b'1. Laolu Fayanju - Family Physician @OakStreetHealth @CityofCleveland 2. #CovidVaccine received (dose number 2) at\xe2\x80\xa6 https://t.co/DzZ96TKQPm'
2021-03-05 00:59:20,b'RT @jpdeibel: We are getting the vaccines out today.  Thanks CMU students and EM residents for volunteering!  @ToughEnoughEM @CMU_Health @C\xe2\x80\xa6'
2021-03-05 00:59:09,b'RT @AHS_media: Evelyn Stirnaman was among the first children to receive a polio vaccine in 1952. The 75-year-old is a retired medical labor\xe2\x80\xa6'
2021-03-05 00:59:05,b'I can\xe2\x80\x99t wait to wear this baby to the lab tomorrow \xf0\x9f\x98\x8d #VaccinesSaveLives #ThisIsOurShot #CovidVaccine https://t.co/YeO1hCmNfF'
2021-03-05 00:58:59,b'#BreakingNews Keep your eye on a virus in China (given the #CCPVirus  problems) that Wuhan Lab is studying a new de\xe2\x80\xa6 https://t.co/9s1gmL7I6e'
2021-03-05 00:58:53,"b'RT @Redpainter1: Hi @twittersupport @Twitter \n\nAccount @ianmSC is spreading dangerous COVID misinformation and disinformation, putting live\xe2\x80\xa6'"
2021-03-05 00:58:22,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:58:06,"b""This is a weird place to be. Got the call today to get my first #CovidVaccine shot. I'm super excited and thankful,\xe2\x80\xa6 https://t.co/JQKlfdtpEE"""
2021-03-05 00:57:54,b'@MaineHealth  what a great experience getting vaccinated by #mainehealth thanks to the #nationalguard #doctors\xe2\x80\xa6 https://t.co/GIddA6VQiO'
2021-03-05 00:57:33,b'RT @Blanch68L: According to #CNMO of Australia nurses are driving the #CovidVaccine roll out. If that is the case then why don\xe2\x80\x99t #NursePrac\xe2\x80\xa6'
2021-03-05 00:57:25,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:57:22,"b'I did it guys! So far, so good. Sugars are still in range and it\xe2\x80\x99s been about 3 hours since my shot #t1d #diabetes\xe2\x80\xa6 https://t.co/lnyVWTueT2'"
2021-03-05 00:57:09,b'The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notifi\xe2\x80\xa6 https://t.co/VuLkF6OXjT'
2021-03-05 00:56:58,"b'@thetimes @dicklp Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year\xe2\x80\xa6 https://t.co/JCgeFLNw3f'"
2021-03-05 00:56:49,b'RT @mrs_ritiau: Round #1 done! Thankful for @ArcadiaUnified for the opportunity to get vaccinated to do my part in ending this pandemic. Al\xe2\x80\xa6'
2021-03-05 00:56:42,"b'@parsonsandrew @Olympics @Tokyo2020 Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to\xe2\x80\xa6 https://t.co/7WV3qPjLG8'"
2021-03-05 00:56:41,b'RT @WADeptHealth: A new #Covid19 vaccine is here! How does the Johnson &amp; Johnson #CovidVaccine differ from others? And how will it impact #\xe2\x80\xa6'
2021-03-05 00:56:31,b'Did this today #moderna #CovidVaccine #walgreens https://t.co/XPukqL1hUx'
2021-03-05 00:56:29,"b'@WorldRowing Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/IC6f2IT3eQ'"
2021-03-05 00:56:17,"b'@AP_Sports Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/RSEFObFTpM'"
2021-03-05 00:56:09,"b""RT @emily7m: Local Twitter: The Hy-Vee in Robbinsdale has just A TON of #CovidVaccine appointments tomorrow. If you're currently eligible,\xe2\x80\xa6"""
2021-03-05 00:56:07,b'Thank you Meg for you letter.  South Georgian Bay is fortunate to have @GBFHTeam that has worked tirelessly to set\xe2\x80\xa6 https://t.co/RiNZpfvjLT'
2021-03-05 00:56:04,"b'@GlasgowHawks1 Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/asyTCK0ZuO'"
2021-03-05 00:56:00,"b'RT @PainterMom101: @erinotoole Once again Erin, I suggest you have a chat with @fordnation @celliottability &amp; @GeneralHillier as they are r\xe2\x80\xa6'"
2021-03-05 00:55:57,"b'@usatf @WorldAthletics @WCHoregon22 Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to\xe2\x80\xa6 https://t.co/TAnT5xE9dw'"
2021-03-05 00:55:45,"b'@MailSport Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/tVoGYlx1jJ'"
2021-03-05 00:55:40,b'RT @StashaOC_MD: Need help scheduling a #COVIDvaccine appt for you or someone you love who lives in NYC and falls into one of these categor\xe2\x80\xa6'
2021-03-05 00:55:39,b'Round #1 done! Thankful for @ArcadiaUnified for the opportunity to get vaccinated to do my part in ending this pand\xe2\x80\xa6 https://t.co/Rjd10wPppz'
2021-03-05 00:55:32,"b'@business Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/Nc5GhTvMMw'"
2021-03-05 00:55:19,"b'@Mogalecitizens Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/87syfGJEDS'"
2021-03-05 00:55:13,"b'We\'re guessing that Gov. Newsom isn\'t a fan of our song ""Don\'t Mask, Don\'t Tell.""\nhttps://t.co/tvrxQe6qyZ\xe2\x80\xa6 https://t.co/JtY3pc1001'"
2021-03-05 00:55:13,"b'@KhelNow Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/sBWTRyO1LJ'"
2021-03-05 00:55:00,"b'@NikkeiAsia Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/otOY8wORev'"
2021-03-05 00:54:59,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:54:52,"b'@SABCNews Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/dUeX432JTr'"
2021-03-05 00:54:37,"b'@business Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/HQUyBAxfn4'"
2021-03-05 00:54:31,"b""RT @Covid19simple: We're back with a special International Update: Vaccine edition! USA is first once again, this time for vaccine dose adm\xe2\x80\xa6"""
2021-03-05 00:54:27,b'Thanks to @jennywin24 for the alert. Rite Aid now is allowing for Teachers and Caregivers. Your state may vary.\n\nTh\xe2\x80\xa6 https://t.co/q9ILgngITy'
2021-03-05 00:54:26,"b'@epic619 Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/dETYOvYLxp'"
2021-03-05 00:54:19,"b'@SundayTimesZA Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/L5MsY52q8y'"
2021-03-05 00:54:16,b'Anyone want to bet dan the man will sell vic roads to the chinese. So they can get their hands on all that free gov\xe2\x80\xa6 https://t.co/uzIfw7HjjP'
2021-03-05 00:54:14,"b'So surprised by the outpouring of emotion having received my first #CovidVaccine. Happy, relieved, exhausted tears!\xe2\x80\xa6 https://t.co/wucfZ44ND4'"
2021-03-05 00:54:13,b'Thank god my first one today. #CovidVaccine #COVID19 https://t.co/XZfG5TSncD'
2021-03-05 00:54:08,"b'Will Canada\xe2\x80\x99s #COVID19 vaccine shipments be blocked as well? Ontario is slated to receive an estimated 190,000 dose\xe2\x80\xa6 https://t.co/XPInuZgTtM'"
2021-03-05 00:54:08,"b'@business Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/nTo6O59NOB'"
2021-03-05 00:53:57,"b'@thehill Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/b9S1fn5e4N'"
2021-03-05 00:53:45,"b'Pleasure to attend a meeting this evening with @nadhimzahawi Minister for #CovidVaccine deployment @GOVUK, great to\xe2\x80\xa6 https://t.co/7dLJERPDcr'"
2021-03-05 00:53:45,"b'@Bill_Eshun Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/PDJ1kcKwbJ'"
2021-03-05 00:53:33,"b'@TheBeaverton Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/C7RRAg2B2n'"
2021-03-05 00:53:25,"b'@nbcwashington Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/J3OlBnbukd'"
2021-03-05 00:53:12,"b'@Tokyo2020 Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/P2YOPioLNp'"
2021-03-05 00:53:05,b'@sfchronicle Use of public parks &amp; beaches by schools; other school-related sports &amp; summer camps impedes use and a\xe2\x80\xa6 https://t.co/MOmj3R1isC'
2021-03-05 00:53:01,"b'@NBCOlympics Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/lkHem7rhZE'"
2021-03-05 00:52:46,b'Italy blocks export of AstraZeneca COVID-19 doses to Australia #NewswithRachel #LatestnewswithRachel #Covid19UK\xe2\x80\xa6 https://t.co/nnmILR6zPX'
2021-03-05 00:52:37,"b'@Tokyo21_ Hello, please postpone the #TokyoOlympics, #ParisOlympics and #LAOlympics to #2024year, #2028year &amp;\xe2\x80\xa6 https://t.co/ni0Z1vpYUC'"
2021-03-05 00:52:35,b'RT @HLNConsulting: Proof of #CovidVaccine will likely be a requirement for individuals and will likely be embodied in a paper or perhaps el\xe2\x80\xa6'
2021-03-05 00:52:22,"b""RT @emily7m: Local Twitter: The Hy-Vee in Robbinsdale has just A TON of #CovidVaccine appointments tomorrow. If you're currently eligible,\xe2\x80\xa6"""
2021-03-05 00:52:05,b'RT @ranjona: What #Uttarakhand needs desperately is healthcare infrastructure. Not roads for tourism.  Both the pandemic and the #CovidVacc\xe2\x80\xa6'
2021-03-05 00:51:18,"b""@CaptainCrunch04 @althiaraj You're the dishonest one in this instance. CEO's of Pfizer &amp; Moderna backed up the comm\xe2\x80\xa6 https://t.co/DjICwj9KXp"""
2021-03-05 00:50:32,b'It\xe2\x80\x99s not over yet! Keep yourself and your loved ones safe. Please keep wearing mask around others and take availabl\xe2\x80\xa6 https://t.co/BeuujucYMu'
2021-03-05 00:50:11,b'RT @raminder_samra: A common side effect of the #CovidVaccine is letting others know you were vaccinated. Get yours and let others know you\xe2\x80\xa6'
2021-03-05 00:50:02,b'RT @nilikm: @ColinDMello Recalibrated? Imminent? Tell that to my patients who are 89 and waiting to know why I can\xe2\x80\x99t administer the #CovidV\xe2\x80\xa6'
2021-03-05 00:50:02,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:49:59,b'Just scheduled my first #CovidVaccine appointment https://t.co/d1aHTBqaQ5'
